Date,Price,Open,High,Low,Vol.,Change %
8/24/2018,0.9995,1.0002,1.007,0.9992,244.23K,-0.07%
8/23/2018,1.0002,0.9997,1.0147,0.9995,690.68K,0.04%
8/22/2018,0.9997,1.0039,1.0066,0.9968,1.86M,0.04%
8/21/2018,0.9993,1.0006,1.0201,0.9991,364.15K,-0.13%
8/20/2018,1.0006,1.0004,1.0047,0.9982,1.11M,0.02%
8/19/2018,1.0004,1.0019,1.0042,1.0003,218.80K,-0.15%
8/18/2018,1.0019,0.9999,1.0127,0.9999,571.54K,0.21%
8/17/2018,0.9999,0.9993,1.0039,0.9966,865.96K,0.05%
8/16/2018,0.9993,1.0011,1.0026,0.9976,1.57M,-0.18%
8/15/2018,1.0011,1.0117,1.0117,1,985.69K,-0.03%
8/14/2018,1.0015,1,1.0282,0.9993,2.31M,0.14%
8/13/2018,1,1,1.0189,0.9935,2.86M,0.00%
8/12/2018,1,1.0011,1.0186,0.999,265.03K,-0.11%
8/11/2018,1.0011,1.0056,1.0074,0.9993,856.63K,0.08%
8/10/2018,1.0003,0.999,1.0078,0.999,1.78M,0.13%
8/9/2018,0.999,1.0002,1.0103,0.9924,2.21M,-0.12%
8/8/2018,1.0002,1.004,1.0045,1.0002,2.48M,0.04%
8/7/2018,0.9998,0.9975,1.0034,0.9975,867.02K,0.23%
8/6/2018,0.9975,1.005,1.0234,0.989,635.29K,-0.17%
8/5/2018,0.9992,1.0021,1.0041,0.9974,722.23K,0.03%
8/4/2018,0.9989,1.0045,1.0045,0.9973,499.88K,-0.01%
8/3/2018,0.9991,0.9985,0.9991,0.9974,1.52M,0.05%
8/2/2018,0.9985,1.0058,1.0065,0.9866,675.29K,-0.10%
8/1/2018,0.9995,0.9981,1.0055,0.9961,639.42K,0.14%
7/31/2018,0.9981,0.9973,1.0094,0.9888,1.45M,0.08%
7/30/2018,0.9973,0.9999,1.0006,0.9954,791.67K,-0.26%
7/29/2018,0.9999,0.9985,1.0009,0.9944,3.12M,0.13%
7/28/2018,0.9985,0.9997,1.0037,0.9936,212.92K,-0.12%
7/27/2018,0.9997,1.001,1.0014,0.9964,1.61M,0.07%
7/26/2018,0.999,0.9981,0.9994,0.9922,1.27M,0.08%
7/25/2018,0.9981,0.9981,0.9998,0.994,1.42M,0.00%
7/24/2018,0.9981,1.001,1.0023,0.9965,1.75M,0.03%
7/23/2018,0.9978,0.9988,1.0009,0.9958,1.77M,-0.11%
7/22/2018,0.9988,0.9997,1.0134,0.9953,2.10M,-0.10%
7/21/2018,0.9998,0.9982,1.0039,0.9973,374.44K,0.16%
7/20/2018,0.9982,0.9998,0.9999,0.9962,1.22M,-0.16%
7/19/2018,0.9998,0.9988,0.9998,0.9955,1.42M,0.11%
7/18/2018,0.9988,0.999,1,0.9924,3.99M,-0.03%
7/17/2018,0.999,0.9983,1.0005,0.9951,1.80M,0.01%
7/16/2018,0.9989,1.0111,1.0134,0.9913,3.19M,-0.10%
7/15/2018,1,1.0045,1.0127,0.9978,1.28M,0.06%
7/14/2018,0.9994,1.002,1.0159,0.9958,1.42M,-0.26%
7/13/2018,1.002,0.9991,1.0127,0.9991,821.09K,0.28%
7/12/2018,0.9992,1.0021,1.0112,0.9983,1.12M,-0.29%
7/11/2018,1.0021,1.0091,1.0129,0.999,660.47K,0.21%
7/10/2018,1,0.9992,1.0069,0.9989,710.00K,0.08%
7/9/2018,0.9992,0.9994,1.0047,0.9992,627.25K,-0.03%
7/8/2018,0.9994,1.0044,1.005,0.9988,270.61K,-0.08%
7/7/2018,1.0003,1.0057,1.0063,0.9946,423.20K,0.14%
7/6/2018,0.9988,1.0094,1.0101,0.9964,777.36K,-0.05%
7/5/2018,0.9993,0.9989,1.0065,0.9985,531.86K,0.04%
7/4/2018,0.9989,0.9992,1.0049,0.9974,809.26K,-0.03%
7/3/2018,0.9992,0.9977,0.9999,0.9962,627.60K,0.03%
7/2/2018,0.9989,0.9948,0.9989,0.9948,899.17K,0.09%
7/1/2018,0.998,0.9997,1.002,0.9949,407.40K,-0.08%
6/30/2018,0.9988,1.0121,1.0121,0.9988,1.38M,-0.10%
6/29/2018,0.9999,1.0111,1.0139,0.9989,903.52K,-1.11%
6/28/2018,1.0111,1.0048,1.0111,0.9984,18.73K,1.10%
6/27/2018,1.0001,1.0072,1.0111,0.9992,1.10M,0.04%
6/26/2018,0.9997,1.016,1.016,0.9992,1.04M,-0.06%
6/25/2018,1.0003,1.0209,1.0224,0.9915,1.92M,-0.16%
6/24/2018,1.0019,1.0212,1.0246,1.0011,1.89M,-0.22%
6/23/2018,1.0041,1.0264,1.0264,1.0041,306.21K,0.29%
6/22/2018,1.0013,1.0002,1.0013,1.0002,1.52M,0.15%
6/21/2018,0.9997,1,1.0004,0.9957,659.14K,0.06%
6/20/2018,0.9992,0.9999,1.0114,0.999,741.43K,-0.07%
6/19/2018,0.9999,1.0145,1.0153,0.999,1.23M,0.02%
6/18/2018,0.9997,1.0278,1.0278,0.9995,1.11M,-0.11%
6/17/2018,1.0008,1.0246,1.0269,1.0005,752.23K,0.01%
6/16/2018,1.0007,1.0289,1.0299,0.9993,524.21K,0.03%
6/15/2018,1.0004,1.0164,1.0164,1.0004,2.41M,-0.03%
6/14/2018,1.0007,1.0124,1.0124,1.0007,2.82M,-1.16%
6/13/2018,1.0124,1.0011,1.0202,1.0011,32.66K,1.13%
6/12/2018,1.0011,1.0004,1.0131,0.9997,1.10M,0.07%
6/11/2018,1.0004,1.0193,1.0197,0.9975,1.40M,-0.08%
6/10/2018,1.0013,1.0055,1.0055,0.9995,1.39M,0.26%
6/9/2018,0.9987,1.0007,1.0026,0.9972,218.15K,-0.03%
6/8/2018,0.999,0.9955,1.0017,0.9955,294.93K,0.03%
6/7/2018,0.9987,0.9972,1.0001,0.9962,1.52M,0.15%
6/6/2018,0.9972,0.9992,0.9992,0.9972,1.37M,-0.21%
6/5/2018,0.9993,0.9988,1.0017,0.9976,1.18M,0.05%
6/4/2018,0.9988,0.9959,1.0011,0.9928,908.55K,-0.09%
6/3/2018,0.9997,0.9951,1.0007,0.9942,1.24M,-0.01%
6/2/2018,0.9998,1,1.0007,0.9959,2.04M,0.09%
6/1/2018,0.9988,0.996,0.9988,0.996,414.02K,0.06%
5/31/2018,0.9982,0.9992,1.0047,0.9968,645.25K,-0.05%
5/30/2018,0.9987,1,1.0044,0.9954,1.87M,0.04%
5/29/2018,0.9983,0.9999,1.0022,0.9934,1.65M,-0.16%
5/28/2018,0.9999,0.9983,1.0006,0.998,693.44K,0.16%
5/27/2018,0.9983,0.9989,1,0.9983,389.14K,-0.06%
5/26/2018,0.9989,0.9998,1.001,0.9988,986.74K,-0.09%
5/25/2018,0.9998,0.9996,1.0007,0.9982,955.80K,0.02%
5/24/2018,0.9996,0.9998,1.0009,0.9905,1.21M,-0.02%
5/23/2018,0.9998,0.9988,1.001,0.995,1.30M,0.10%
5/22/2018,0.9988,0.9983,1,0.99,1.86M,0.03%
5/21/2018,0.9985,1.0002,1.002,0.9972,1.77M,-0.17%
5/20/2018,1.0002,0.9998,1.0014,0.998,408.07K,0.04%
5/19/2018,0.9998,0.9979,1,0.9979,981.04K,0.19%
5/18/2018,0.9979,1.0007,1.002,0.9942,2.14M,-0.28%
5/17/2018,1.0007,1.0011,1.0012,0.9998,809.99K,-0.04%
5/16/2018,1.0011,1,1.0049,0.9994,1.57M,0.11%
5/15/2018,1,0.9999,1.0003,0.9995,1.45M,0.01%
5/14/2018,0.9999,1,1.0002,0.9991,906.01K,-0.01%
5/13/2018,1,1.0001,1.002,0.9991,507.51K,-0.01%
5/12/2018,1.0001,0.9992,1.0007,0.999,1.08M,0.09%
5/11/2018,0.9992,0.999,1.0007,0.999,1.73M,0.02%
5/10/2018,0.999,1,1.0007,0.999,5.78M,-0.10%
5/9/2018,1,1.0001,1.0003,0.999,3.60M,-0.01%
5/8/2018,1.0001,0.998,1.0012,0.9975,5.91M,0.01%
5/7/2018,1,0.9937,1,0.989,1.94M,0.63%
5/6/2018,0.9937,0.993,0.9992,0.989,1.09M,0.07%
