Date,Price,Open,High,Low,Vol.,Change %
1/17/2023,0.9998,0.9999,1,0.9997,67.65M,-0.01%
1/16/2023,0.9999,0.9997,1.0001,0.9995,73.43M,0.03%
1/15/2023,0.9997,0.9999,1,0.9994,39.05M,-0.02%
1/14/2023,0.9999,0.9999,1,0.9991,73.82M,0.00%
1/13/2023,0.9999,0.9999,1,0.9998,67.62M,0.00%
1/12/2023,0.9999,1,1.0001,0.9998,63.32M,-0.02%
1/11/2023,1,1,1.0001,0.9998,54.30M,0.01%
1/10/2023,0.9999,1,1.0002,0.9999,64.12M,-0.01%
1/9/2023,1,1.0002,1.0002,0.9999,55.47M,-0.01%
1/8/2023,1.0002,1.0002,1.0002,1,29.83M,0.00%
1/7/2023,1.0002,1.0004,1.0008,1.0001,26.77M,-0.01%
1/6/2023,1.0003,1.0003,1.0006,1.0002,36.77M,0.00%
1/5/2023,1.0003,1.0002,1.0005,1.0001,53.13M,0.01%
1/4/2023,1.0002,1.0004,1.0004,1.0001,48.32M,-0.01%
1/3/2023,1.0004,1.0003,1.0005,1.0002,56.40M,0.00%
1/2/2023,1.0003,1.0005,1.0005,1.0002,40.56M,-0.01%
1/1/2023,1.0005,1.0004,1.0006,1.0003,30.73M,0.00%
12/31/2022,1.0004,1.0005,1.0007,1.0003,34.83M,-0.01%
12/30/2022,1.0005,1.0004,1.0007,1.0002,60.59M,0.01%
12/29/2022,1.0004,1.0004,1.0006,1.0002,60.38M,0.00%
12/28/2022,1.0004,1.0004,1.0005,1.0001,64.98M,0.00%
12/27/2022,1.0004,1.0002,1.0006,1,59.38M,0.02%
12/26/2022,1.0002,1.0002,1.0003,1,37.80M,0.00%
12/25/2022,1.0002,1.0001,1.0003,0.9999,39.72M,0.01%
12/24/2022,1.0001,1.0001,1.0001,1,24.93M,0.00%
12/23/2022,1.0001,1.0001,1.0002,0.9998,76.86M,0.00%
12/22/2022,1.0001,1,1.0002,0.9995,66.15M,0.01%
12/21/2022,1,0.9999,1,0.9998,44.18M,0.01%
12/20/2022,0.9999,1,1.0001,0.9996,47.03M,-0.01%
12/19/2022,1,0.9999,1.0001,0.9997,44.67M,0.02%
12/18/2022,0.9998,1,1,0.9997,19.12M,-0.01%
12/17/2022,1,0.9999,1,0.9997,48.81M,0.00%
12/16/2022,1,0.9999,1,0.9998,50.98M,0.01%
12/15/2022,0.9999,1,1.0001,0.9997,60.44M,-0.01%
12/14/2022,1,1.0001,1.0002,0.9998,70.25M,-0.02%
12/13/2022,1.0001,0.9999,1.0004,0.9996,103.86M,0.02%
12/12/2022,0.9999,0.9999,1.0001,0.9998,77.55M,0.00%
12/11/2022,0.9999,0.9999,1.0002,0.9999,19.66M,0.00%
12/10/2022,0.9999,1,1,0.9998,26.45M,0.00%
12/9/2022,0.9999,0.9999,1,0.9991,48.89M,0.00%
12/8/2022,0.9999,1,1.0001,0.9997,53.78M,0.00%
12/7/2022,1,1,1.0035,0.9998,50.20M,0.00%
12/6/2022,1,1,1,0.9998,48.26M,0.00%
12/5/2022,1,0.9999,1.0001,0.9998,125.30M,0.01%
12/4/2022,0.9999,0.9999,1.0001,0.9997,103.75M,0.00%
12/3/2022,0.9999,0.9999,1.0001,0.9998,123.75M,0.00%
12/2/2022,0.9999,1,1.0001,0.9998,127.84M,-0.01%
12/1/2022,1,1,1.0001,0.9998,66.35M,-0.01%
11/30/2022,1.0001,1.0003,1.0004,0.9998,56.19M,-0.02%
11/29/2022,1.0003,1.0004,1.0006,1.0002,182.02M,-0.01%
11/28/2022,1.0004,1.0005,1.0007,1.0002,173.76M,-0.01%
11/27/2022,1.0005,1.0005,1.0009,1.0005,93.91M,0.00%
11/26/2022,1.0005,1.0006,1.0007,1.0003,88.94M,-0.01%
11/25/2022,1.0006,1.0008,1.0009,1.0005,75.65M,-0.02%
11/24/2022,1.0008,1.0012,1.0016,1.0006,136.64M,-0.03%
11/23/2022,1.0011,1.0012,1.0019,1.001,54.20M,0.00%
11/22/2022,1.0012,1.0013,1.0015,1.0009,52.36M,-0.01%
11/21/2022,1.0013,1.0013,1.0016,1.0011,76.11M,0.00%
11/20/2022,1.0013,1.0011,1.0015,1.0007,65.64M,0.02%
11/19/2022,1.0011,1.001,1.0013,1.0008,36.44M,0.01%
11/18/2022,1.001,1.0008,1.0012,1.0007,56.70M,0.03%
11/17/2022,1.0007,1.001,1.0011,1.0005,57.19M,-0.03%
11/16/2022,1.001,1.0012,1.0014,0.9992,59.16M,-0.02%
