Date,Price,Open,High,Low,Vol.,Change %
11/24/2023,2.3905,2.4196,2.464,2.3818,7.79M,-1.20%
11/23/2023,2.4196,2.3967,2.4862,2.3748,8.32M,0.93%
11/22/2023,2.3974,2.3156,2.442,2.3148,8.00M,3.53%
11/21/2023,2.3156,2.3267,2.3818,2.3145,6.62M,-0.48%
11/20/2023,2.3267,2.371,2.3769,2.3211,6.79M,-1.87%
11/19/2023,2.371,2.3731,2.3907,2.3401,7.78M,-0.09%
11/18/2023,2.3733,2.3294,2.3871,2.225,13.16M,1.88%
11/17/2023,2.3294,2.2815,2.3496,2.2279,16.98M,2.08%
11/16/2023,2.282,2.3994,2.4984,2.2649,18.84M,-4.92%
11/15/2023,2.3999,2.2517,2.4091,2.2378,17.77M,6.56%
11/14/2023,2.2522,2.3391,2.3879,2.2398,12.48M,-3.75%
11/13/2023,2.3398,2.4812,2.5196,2.3395,11.30M,-5.72%
11/12/2023,2.4816,2.3687,2.5051,2.3341,16.72M,4.94%
11/11/2023,2.3649,2.465,2.4824,2.3618,18.61M,-4.06%
11/10/2023,2.465,2.4655,2.5975,2.4017,16.94M,-0.03%
11/9/2023,2.4657,2.6707,2.7198,2.3934,23.51M,-7.62%
11/8/2023,2.6691,2.5385,2.7679,2.5312,19.40M,5.14%
11/7/2023,2.5386,2.4416,2.5898,2.3691,15.83M,3.97%
11/6/2023,2.4416,2.2696,2.4764,2.2696,3.61M,7.58%
11/5/2023,2.2696,2.2389,2.2985,2.2358,1.84M,1.37%
11/4/2023,2.239,2.2623,2.2717,2.2162,2.23M,-1.03%
11/3/2023,2.2623,2.2324,2.2684,2.1819,6.57M,1.35%
11/2/2023,2.2322,2.2046,2.2972,2.1596,18.23M,1.25%
11/1/2023,2.2046,2.2229,2.2369,2.1226,11.56M,-0.83%
10/31/2023,2.2231,2.1186,2.2701,2.1157,21.36M,4.94%
10/30/2023,2.1185,2.0699,2.1281,2.0534,8.37M,2.34%
10/29/2023,2.0701,2.0351,2.0884,2.0198,769.98K,1.78%
10/28/2023,2.034,2.0565,2.0714,2.0234,1.26M,-1.09%
10/27/2023,2.0565,2.1252,2.1252,2.0239,4.23M,-3.24%
10/26/2023,2.1253,2.1382,2.1847,2.058,16.16M,-0.60%
10/25/2023,2.1381,2.1267,2.1688,2.1149,15.65M,0.54%
10/24/2023,2.1265,2.1724,2.2605,2.0938,17.28M,-2.13%
10/23/2023,2.1727,2.1874,2.2328,2.1211,15.20M,-0.67%
10/22/2023,2.1874,2.1202,2.2073,2.1052,1.91M,3.15%
10/21/2023,2.1205,2.077,2.1617,2.0702,1.50M,2.08%
10/20/2023,2.0772,2.0666,2.1385,2.0568,2.65M,0.52%
10/19/2023,2.0666,2.045,2.1415,1.9924,9.65M,1.05%
10/18/2023,2.045,2.1018,2.1623,2.022,11.54M,-2.71%
10/17/2023,2.1019,1.9579,2.1044,1.9404,10.60M,7.36%
10/16/2023,1.9579,1.9245,2.0146,1.9204,2.19M,1.80%
10/15/2023,1.9233,1.9151,1.9417,1.913,3.35M,0.43%
10/14/2023,1.9151,1.9364,1.9569,1.9099,5.58M,-1.10%
10/13/2023,1.9364,1.9279,1.9836,1.9261,6.92M,0.45%
10/12/2023,1.9278,1.9889,2.0245,1.9042,4.96M,-3.07%
10/11/2023,1.9889,2.0028,2.0286,1.9674,4.63M,-0.69%
10/10/2023,2.0028,1.9777,2.0362,1.9559,6.64M,1.26%
