Date,Price,Open,High,Low,Vol.,Change %
2/5/2023,96.63,98.5,98.88,94.94,417.62K,-1.87%
2/4/2023,98.47,99.87,101.33,98.25,357.02K,-1.40%
2/3/2023,99.87,98.46,100.73,97.52,570.02K,1.43%
2/2/2023,98.46,100.33,102.11,97.99,729.49K,-1.86%
2/1/2023,100.33,94.14,102.4,93.78,1.33M,6.58%
1/31/2023,94.14,91.26,96.26,91.26,1.05M,3.16%
1/30/2023,91.26,94.88,95.97,89.01,986.47K,-3.82%
1/29/2023,94.88,89.67,97.53,89.67,1.27M,5.81%
1/28/2023,89.67,88.9,89.9,87.16,392.05K,0.85%
1/27/2023,88.91,87.58,89.21,85.82,418.64K,1.52%
1/26/2023,87.58,89.34,89.92,86.9,476.01K,-1.97%
1/25/2023,89.34,87.23,91.86,85.56,529.32K,2.40%
1/24/2023,87.25,89.86,91.28,86.1,500.07K,-2.90%
1/23/2023,89.86,87.57,92.98,87.55,691.22K,2.62%
1/22/2023,87.57,87.87,90.02,86.61,501.90K,-0.43%
1/21/2023,87.95,90.32,91.49,87.87,720.86K,-2.62%
1/20/2023,90.32,84.2,91.04,83.01,757.42K,7.23%
1/19/2023,84.23,82.62,84.5,81.82,484.91K,1.95%
1/18/2023,82.62,86.99,88.36,82.4,935.81K,-5.02%
1/17/2023,86.99,85.91,88.93,84.74,740.82K,1.26%
1/16/2023,85.91,87.4,89.09,84.53,750.06K,-1.70%
1/15/2023,87.4,87.82,88.59,85.51,586.55K,-0.48%
1/14/2023,87.82,86.26,90.91,85.93,1.75M,1.81%
1/13/2023,86.26,86.12,87.78,83.64,891.19K,0.16%
1/12/2023,86.12,84.02,86.13,82.36,1.43M,2.50%
1/11/2023,84.02,80.83,84.96,79.9,968.49K,3.95%
1/10/2023,80.83,81.63,82.84,79.53,848.09K,-0.98%
1/9/2023,81.63,78.48,83.41,78.16,1.18M,4.01%
1/8/2023,78.48,76.34,78.48,75.28,625.89K,2.80%
1/7/2023,76.34,75.93,76.67,75.55,388.94K,0.54%
1/6/2023,75.93,74.24,76.45,72.78,797.96K,2.28%
1/5/2023,74.24,75.41,76.26,73.71,562.35K,-1.55%
1/4/2023,75.41,75.57,77.84,74.5,772.65K,-0.21%
1/3/2023,75.57,74.74,76.33,73.72,725.82K,1.07%
1/2/2023,74.77,70.91,76.55,70.08,1.06M,5.44%
1/1/2023,70.91,70.08,71.43,69.05,497.86K,1.18%
12/31/2022,70.08,67.94,71.03,67.62,563.95K,3.15%
12/30/2022,67.94,66.66,68.44,66.09,476.53K,1.92%
12/29/2022,66.66,66.32,67.24,65.58,498.34K,0.51%
12/28/2022,66.32,68.68,69.45,65.73,693.14K,-3.44%
12/27/2022,68.68,70.77,71.02,67.81,688.64K,-2.95%
12/26/2022,70.77,69.17,70.93,68.63,725.15K,2.31%
12/25/2022,69.17,65.76,69.6,65.39,561.70K,5.19%
12/24/2022,65.76,65.74,66.05,65.07,218.83K,0.03%
12/23/2022,65.74,66.2,66.66,65,387.54K,-0.69%
12/22/2022,66.2,65.43,66.7,64.34,505.76K,1.18%
12/21/2022,65.43,65.62,66.78,64.73,573.30K,-0.29%
12/20/2022,65.62,63.4,66.01,63.11,849.77K,3.50%
12/19/2022,63.4,64.39,64.93,61.09,866.19K,-1.54%
12/18/2022,64.39,64.89,65.74,63.17,639.11K,-0.77%
12/17/2022,64.89,66.28,67.59,62.83,1.34M,-2.10%
12/16/2022,66.28,72.37,73.53,65.07,1.16M,-8.42%
12/15/2022,72.37,75.29,75.44,71.9,600.38K,-3.88%
12/14/2022,75.29,77.39,79.08,74.43,911.55K,-2.71%
12/13/2022,77.39,76.22,79.76,74.36,1.02M,1.56%
12/12/2022,76.2,76.55,76.69,73.6,656.12K,-0.46%
12/11/2022,76.55,76.36,78.36,76.29,348.16K,0.24%
12/10/2022,76.37,76.31,77.4,75.76,301.24K,0.08%
12/9/2022,76.31,78.28,78.77,75.94,622.25K,-2.52%
12/8/2022,78.28,76.85,78.72,74.57,911.78K,1.86%
